,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers,t_stat,p_value
83,1,0.7,1,M_M_N,2.186355710532868,2.1384952338946595,2.2342161871710764,8.346622858932504,14000,-6.7228985009499125,1.7822006989598687e-11
84,1,0.7,1,M_M_N,2.191975738151441,2.147498167727369,2.236453308575513,8.23834925223524,16000,-6.7228985009499125,1.7822006989598687e-11
85,1,0.7,1,M_M_N,2.2178666520375976,2.175550802746105,2.26018250132909,8.389267359991756,18000,-6.7228985009499125,1.7822006989598687e-11
86,1,0.7,1,M_M_N,2.202257157768619,2.162454171874433,2.242060143662805,8.247314372300178,20000,-6.7228985009499125,1.7822006989598687e-11
87,1,0.7,1,M_M_N,2.216354136349525,2.17754270159689,2.25516557110216,8.62577457151107,22000,-6.7228985009499125,1.7822006989598687e-11
88,1,0.7,1,M_M_N,2.222484554633429,2.185308083220187,2.259661026046671,8.633911352878973,24000,-6.7228985009499125,1.7822006989598687e-11
89,1,0.7,1,M_M_N,2.2458517931517488,2.2095932802106875,2.28211030609281,8.897268679345617,26000,-6.7228985009499125,1.7822006989598687e-11
90,1,0.7,1,M_M_N,2.223945968756085,2.1892987366437477,2.2585932008684226,8.749059932002359,28000,-6.7228985009499125,1.7822006989598687e-11
91,1,0.7,1,M_M_N,2.2197650930300754,2.1863030408520236,2.253227145208127,8.743698449113541,30000,-6.7228985009499125,1.7822006989598687e-11
92,1,0.7,1,M_M_N,2.19774003328989,2.165688604883596,2.229791461696184,8.556885474125316,32000,-6.7228985009499125,1.7822006989598687e-11
93,1,0.7,1,M_M_N,2.2248865226239416,2.1935820227748257,2.2561910224730575,8.672920223791492,34000,-6.7228985009499125,1.7822006989598687e-11
94,1,0.7,1,M_M_N,2.2334583153127583,2.2029735582734786,2.263943072352038,8.70848464805325,36000,-6.7228985009499125,1.7822006989598687e-11
95,1,0.7,1,M_M_N,2.244531593941892,2.2148323612649525,2.2742308266188314,8.724694022049983,38000,-6.7228985009499125,1.7822006989598687e-11
96,1,0.7,1,M_M_N,2.33399700070305,1.8361435484838964,2.831850452922204,6.295420367522978,100,-6.7228985009499125,1.7822006989598687e-11
97,1,0.7,1,M_M_N,2.765434860025334,2.5400860737042428,2.9907836463464252,7.899665353409131,600,-6.7228985009499125,1.7822006989598687e-11
98,1,0.7,1,M_M_N,2.962642602653482,2.732409694502956,3.192875510804008,13.765298665582932,1000,-6.7228985009499125,1.7822006989598687e-11
99,1,0.7,1,M_M_N,3.038781300413614,2.9022301720020414,3.175332428825187,19.40400886983757,4000,-6.7228985009499125,1.7822006989598687e-11
100,1,0.7,1,M_M_N,2.9377958597065295,2.8390616884840663,3.0365300309289927,17.757695595475553,7000,-6.7228985009499125,1.7822006989598687e-11
101,1,0.7,1,M_M_N,2.797819596798441,2.720408950392742,2.8752302432041397,15.595527122467454,10000,-6.7228985009499125,1.7822006989598687e-11
102,1,0.7,1,M_M_N,2.8196716687886267,2.7523603459533,2.8869829916239533,15.33001365414959,13000,-6.7228985009499125,1.7822006989598687e-11
103,1,0.7,1,M_M_N,2.708818836310538,2.6507344028403614,2.7669032697807148,14.050041365211937,16000,-6.7228985009499125,1.7822006989598687e-11
104,1,0.7,1,M_M_N,2.689082530252061,2.6368567573492165,2.7413083031549053,13.488753992660742,19000,-6.7228985009499125,1.7822006989598687e-11
105,1,0.7,1,M_M_N,2.797819596798441,2.720408950392742,2.8752302432041397,15.595527122467454,10000,-6.7228985009499125,1.7822006989598687e-11
106,1,0.7,1,M_M_N,2.7505679981191595,2.6817256250337733,2.8194103712045457,14.801615163583538,12000,-6.7228985009499125,1.7822006989598687e-11
107,1,0.7,1,M_M_N,2.776636471408228,2.7130863341972584,2.8401866086191974,14.715998563242113,14000,-6.7228985009499125,1.7822006989598687e-11
108,1,0.7,1,M_M_N,2.708818836310538,2.6507344028403614,2.7669032697807148,14.050041365211937,16000,-6.7228985009499125,1.7822006989598687e-11
109,1,0.7,1,M_M_N,2.6939596207679153,2.639856756321979,2.7480624852138518,13.713819538078274,18000,-6.7228985009499125,1.7822006989598687e-11
110,1,0.7,1,M_M_N,2.651197638469046,2.6008493792389333,2.7015458976991584,13.196238715586999,20000,-6.7228985009499125,1.7822006989598687e-11
111,1,0.7,1,M_M_N,2.6092001682937527,2.5620177512698916,2.6563825853176137,12.747912626493433,22000,-6.7228985009499125,1.7822006989598687e-11
112,1,0.7,1,M_M_N,2.5466781225386423,2.5024495458831266,2.590906699194158,12.220168065750295,24000,-6.7228985009499125,1.7822006989598687e-11
113,1,0.7,1,M_M_N,2.5057097199115543,2.4637714675008735,2.547647972322235,11.903026128806289,26000,-6.7228985009499125,1.7822006989598687e-11
114,1,0.7,1,M_M_N,2.47099784131748,2.4310874275643304,2.510908255070629,11.609052112546522,28000,-6.7228985009499125,1.7822006989598687e-11
115,1,0.7,1,M_M_N,2.4472513898198067,2.4090629006489537,2.4854398789906598,11.38819725938886,30000,-6.7228985009499125,1.7822006989598687e-11
116,1,0.7,1,M_M_N,2.454186651440411,2.417311466165501,2.4910618367153208,11.326333974813526,32000,-6.7228985009499125,1.7822006989598687e-11
