,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers,t_stat,p_value
2430,1,0.95,1,M_M_1_K,4.404991124625092,4.342883523338246,4.467098725911939,13.051361019257909,13000,-239.20137178300675,0.0
2431,1,0.95,1,M_M_1_K,4.333772708059473,4.277823596064332,4.389721820054614,13.036003943311007,16000,-239.20137178300675,0.0
2432,1,0.95,1,M_M_1_K,4.2474910250150275,4.196568647984834,4.298413402045221,12.823879202123766,19000,-239.20137178300675,0.0
2433,1,0.95,1,M_M_1_K,4.255442999101909,4.186379837783606,4.324506160420213,12.413423676901813,10000,-239.20137178300675,0.0
2434,1,0.95,1,M_M_1_K,4.376182355288405,4.312151936418686,4.440212774158124,12.804721263136573,12000,-239.20137178300675,0.0
2435,1,0.95,1,M_M_1_K,4.389678517336348,4.329830935703577,4.449526098969119,13.051185521960214,14000,-239.20137178300675,0.0
2436,1,0.95,1,M_M_1_K,4.333772708059473,4.277823596064332,4.389721820054614,13.036003943311007,16000,-239.20137178300675,0.0
2437,1,0.95,1,M_M_1_K,4.282757747033644,4.230273302853363,4.335242191213925,12.905627223865787,18000,-239.20137178300675,0.0
2438,1,0.95,1,M_M_1_K,4.232728929707104,4.183230175951111,4.2822276834630975,12.75468605817964,20000,-239.20137178300675,0.0
2439,1,0.95,1,M_M_1_K,4.197891580184096,4.1507550365014145,4.245028123866777,12.723136233085476,22000,-239.20137178300675,0.0
2440,1,0.95,1,M_M_1_K,4.198328284231005,4.153223368420873,4.243433200041137,12.709223153633584,24000,-239.20137178300675,0.0
2441,1,0.95,1,M_M_1_K,4.203776208801751,4.160482502361049,4.247069915242454,12.6848771205879,26000,-239.20137178300675,0.0
2442,1,0.95,1,M_M_1_K,4.220042378415115,4.17846507616227,4.261619680667959,12.599024305434549,28000,-239.20137178300675,0.0
2443,1,0.95,1,M_M_1_K,4.227971665599993,4.187846715061683,4.268096616138303,12.572424819367455,30000,-239.20137178300675,0.0
2444,1,0.95,1,M_M_1_K,4.1803104777351825,4.1416252179920825,4.2189957374782825,12.465565228300422,32000,-239.20137178300675,0.0
2445,1,0.95,1,M_M_1_K,4.167449414618741,4.130055728461686,4.204843100775795,12.375090114295794,34000,-239.20137178300675,0.0
2446,1,0.95,1,M_M_1_K,4.1548226988905865,4.1186225474549865,4.191022850326187,12.279986490622791,36000,-239.20137178300675,0.0
2447,1,0.95,1,M_M_1_K,4.1758549499484205,4.140427054993639,4.211282844903202,12.415106345637234,38000,-239.20137178300675,0.0
2448,1,0.95,1,M_M_1_K,1.432155294077145,1.0577517747884648,1.806558813365825,3.560422472505378,100,-239.20137178300675,0.0
2449,1,0.95,1,M_M_1_K,4.924496005985737,4.616602552363225,5.232389459608249,14.746846423978774,600,-239.20137178300675,0.0
2450,1,0.95,1,M_M_1_K,4.200014540491627,3.9603099762613323,4.439719104721921,14.921189545396388,1000,-239.20137178300675,0.0
2451,1,0.95,1,M_M_1_K,4.225719796146374,4.114915485233605,4.336524107059144,12.776567455914568,4000,-239.20137178300675,0.0
2452,1,0.95,1,M_M_1_K,4.144715947880862,4.061809540262866,4.227622355498859,12.52067756226598,7000,-239.20137178300675,0.0
2453,1,0.95,1,M_M_1_K,4.164201958324878,4.094601149873854,4.233802766775903,12.607449544341499,10000,-239.20137178300675,0.0
2454,1,0.95,1,M_M_1_K,4.178978081899097,4.118303023704739,4.239653140093456,12.456232145523082,13000,-239.20137178300675,0.0
2455,1,0.95,1,M_M_1_K,4.141379347570817,4.0867629836699395,4.195995711471695,12.422346937071909,16000,-239.20137178300675,0.0
2456,1,0.95,1,M_M_1_K,4.136992821496978,4.086442493653706,4.18754314934025,12.637176037574111,19000,-239.20137178300675,0.0
2457,1,0.95,1,M_M_1_K,4.164201958324878,4.094601149873854,4.233802766775903,12.607449544341499,10000,-239.20137178300675,0.0
2458,1,0.95,1,M_M_1_K,4.198701011435193,4.135391217945013,4.262010804925373,12.518123651767434,12000,-239.20137178300675,0.0
2459,1,0.95,1,M_M_1_K,4.148305827810296,4.089942840120431,4.206668815500162,12.411714682628425,14000,-239.20137178300675,0.0
2460,1,0.95,1,M_M_1_K,4.141379347570817,4.0867629836699395,4.195995711471695,12.422346937071909,16000,-239.20137178300675,0.0
2461,1,0.95,1,M_M_1_K,4.1426401864151465,4.0908602993845875,4.1944200734457056,12.561459689843646,18000,-239.20137178300675,0.0
2462,1,0.95,1,M_M_1_K,4.133335854081127,4.084086614688153,4.182585093474102,12.626421971636816,20000,-239.20137178300675,0.0
2463,1,0.95,1,M_M_1_K,4.084168257336173,4.037642362529909,4.1306941521424365,12.395617812284183,22000,-239.20137178300675,0.0
2464,1,0.95,1,M_M_1_K,4.021297565901344,3.977066653151704,4.065528478650984,12.22145900563102,24000,-239.20137178300675,0.0
2465,1,0.95,1,M_M_1_K,4.041472044879696,3.9989512334376713,4.083992856321721,12.236009795532945,26000,-239.20137178300675,0.0
2466,1,0.95,1,M_M_1_K,4.021775938749163,3.980789421293875,4.06276245620445,12.243521208437292,28000,-239.20137178300675,0.0
2467,1,0.95,1,M_M_1_K,3.9844369959650288,3.945163482490418,4.023710509439639,12.044521151416625,30000,-239.20137178300675,0.0
2468,1,0.95,1,M_M_1_K,3.995951478873355,3.957706005737966,4.034196952008744,12.183751068081419,32000,-239.20137178300675,0.0
2469,1,0.95,1,M_M_1_K,4.000022451859727,3.963016709275255,4.037028194444199,12.11964948553714,34000,-239.20137178300675,0.0
2470,1,0.95,1,M_M_1_K,4.021258427786039,3.9851310692153414,4.057385786356736,12.230649865221698,36000,-239.20137178300675,0.0
2471,1,0.95,1,M_M_1_K,4.015519614203799,3.980322550137846,4.050716678269753,12.253851831867102,38000,-239.20137178300675,0.0
2472,1,0.95,1,M_M_1_K,5.3096487088818956,4.492876271491908,6.126421146271883,16.94430796999361,100,-239.20137178300675,0.0
2473,1,0.95,1,M_M_1_K,4.89698654715848,4.624366230264191,5.16960686405277,11.561513318657024,600,-239.20137178300675,0.0
2474,1,0.95,1,M_M_1_K,4.53618790265125,4.306114787325215,4.766261017977285,13.74619772420866,1000,-239.20137178300675,0.0
2475,1,0.95,1,M_M_1_K,4.346335315132722,4.23442969903302,4.4582409312324245,13.031807104513582,4000,-239.20137178300675,0.0
2476,1,0.95,1,M_M_1_K,4.194220118129593,4.111034270330462,4.277405965928724,12.605222940929139,7000,-239.20137178300675,0.0
2477,1,0.95,1,M_M_1_K,4.170009802448352,4.10003567257798,4.239983932318723,12.743058703544527,10000,-239.20137178300675,0.0
2478,1,0.95,1,M_M_1_K,4.096627433540022,4.035939933005396,4.157314934074648,12.461341347702513,13000,-239.20137178300675,0.0
2479,1,0.95,1,M_M_1_K,4.10028933429579,4.045808416899851,4.15477025169173,12.360809441383049,16000,-239.20137178300675,0.0
2480,1,0.95,1,M_M_1_K,4.144173741697273,4.094006394710192,4.194341088684354,12.446417124574255,19000,-239.20137178300675,0.0
2481,1,0.95,1,M_M_1_K,4.170009802448352,4.10003567257798,4.239983932318723,12.743058703544527,10000,-239.20137178300675,0.0
2482,1,0.95,1,M_M_1_K,4.186346736781403,4.12270385596881,4.249989617593997,12.650191590801992,12000,-239.20137178300675,0.0
2483,1,0.95,1,M_M_1_K,4.121018529757923,4.062419156486583,4.179617903029263,12.512459766024309,14000,-239.20137178300675,0.0
2484,1,0.95,1,M_M_1_K,4.10028933429579,4.045808416899851,4.15477025169173,12.360809441383049,16000,-239.20137178300675,0.0
2485,1,0.95,1,M_M_1_K,4.11729889140585,4.065687905377128,4.168909877434572,12.479644801866664,18000,-239.20137178300675,0.0
2486,1,0.95,1,M_M_1_K,4.131050612677723,4.082361695146486,4.17973953020896,12.3407479568698,20000,-239.20137178300675,0.0
2487,1,0.95,1,M_M_1_K,4.110128414244376,4.064018270319037,4.156238558169715,12.175075531151348,22000,-239.20137178300675,0.0
2488,1,0.95,1,M_M_1_K,4.104986777545717,4.061236080600843,4.1487374744905905,11.95752241340753,24000,-239.20137178300675,0.0
2489,1,0.95,1,M_M_1_K,4.055727585049711,4.013817776920358,4.097637393179064,11.886885341472647,26000,-239.20137178300675,0.0
2490,1,0.95,1,M_M_1_K,4.098141927662409,4.057131259863507,4.1391525954613115,12.257953874367107,28000,-239.20137178300675,0.0
2491,1,0.95,1,M_M_1_K,4.069007170292191,4.029490254732272,4.10852408585211,12.194278377511894,30000,-239.20137178300675,0.0
2492,1,0.95,1,M_M_1_K,4.071634595590691,4.03342006668133,4.109849124500052,12.164043416701132,32000,-239.20137178300675,0.0
2493,1,0.95,1,M_M_1_K,4.0949544623088885,4.0577946021640185,4.132114322453758,12.220808937749196,34000,-239.20137178300675,0.0
2494,1,0.95,1,M_M_1_K,4.094463206514707,4.058266739242104,4.13065967378731,12.277487099439536,36000,-239.20137178300675,0.0
2495,1,0.95,1,M_M_1_K,4.112710066906012,4.077484618444001,4.147935515368023,12.273623846407624,38000,-239.20137178300675,0.0
2496,1,0.95,1,M_M_1_K,1.7550453606404455,1.3867770108929856,2.1233137103879054,3.444692664795037,100,-239.20137178300675,0.0
2497,1,0.95,1,M_M_1_K,3.616855205213125,3.349095200182218,3.8846152102440317,11.152947613101928,600,-239.20137178300675,0.0
2498,1,0.95,1,M_M_1_K,3.8021838765749982,3.592351385284191,4.012016367865805,11.433950667192443,1000,-239.20137178300675,0.0
2499,1,0.95,1,M_M_1_K,3.464107801809028,3.362817228065735,3.565398375552321,10.676746714360918,4000,-239.20137178300675,0.0
2500,1,0.95,1,M_M_1_K,3.7134605261390297,3.6344876042317567,3.7924334480463027,11.360777395973054,7000,-239.20137178300675,0.0
2501,1,0.95,1,M_M_1_K,3.9109145737116515,3.8427267314271196,3.9791024159961834,12.100757738996034,10000,-239.20137178300675,0.0
2502,1,0.95,1,M_M_1_K,4.018268665826207,3.957682392775245,4.078854938877168,12.419804682782155,13000,-239.20137178300675,0.0
2503,1,0.95,1,M_M_1_K,3.9910938975971333,3.9370061290290232,4.045181666165243,12.183055330276503,16000,-239.20137178300675,0.0
2504,1,0.95,1,M_M_1_K,3.9563529323322766,3.90697702220141,4.005728842463143,12.056807030426775,19000,-239.20137178300675,0.0
2505,1,0.95,1,M_M_1_K,3.9109145737116515,3.8427267314271196,3.9791024159961834,12.100757738996034,10000,-239.20137178300675,0.0
2506,1,0.95,1,M_M_1_K,4.0319184645202615,3.9687523145636265,4.095084614476896,12.461383374851811,12000,-239.20137178300675,0.0
2507,1,0.95,1,M_M_1_K,3.969777100149837,3.911407363251254,4.02814683704842,12.414585477968771,14000,-239.20137178300675,0.0
2508,1,0.95,1,M_M_1_K,3.9910938975971333,3.9370061290290232,4.045181666165243,12.183055330276503,16000,-239.20137178300675,0.0
2509,1,0.95,1,M_M_1_K,3.937035628521,3.886247758967537,3.987823498074463,12.084756462850489,18000,-239.20137178300675,0.0
2510,1,0.95,1,M_M_1_K,3.9655571785996218,3.9173937924680606,4.013720564731183,12.075782128316009,20000,-239.20137178300675,0.0
2511,1,0.95,1,M_M_1_K,3.982025964156697,3.9360968355810586,4.027955092732335,12.07967137612548,22000,-239.20137178300675,0.0
2512,1,0.95,1,M_M_1_K,3.995331581482135,3.9513964511353405,4.03926671182893,12.0585500592213,24000,-239.20137178300675,0.0
2513,1,0.95,1,M_M_1_K,3.9870649830296556,3.9446909575070217,4.0294390085522895,12.151675852837933,26000,-239.20137178300675,0.0
2514,1,0.95,1,M_M_1_K,3.9708099855214423,3.9299696999629314,4.011650271079953,12.15631206975091,28000,-239.20137178300675,0.0
2515,1,0.95,1,M_M_1_K,3.9782641236505043,3.9390270894912565,4.017501157809752,12.022156367171403,30000,-239.20137178300675,0.0
2516,1,0.95,1,M_M_1_K,3.9740673585835116,3.936296185447849,4.011838531719174,11.883432094497207,32000,-239.20137178300675,0.0
2517,1,0.95,1,M_M_1_K,3.959132021909782,3.9223645476247357,3.995899496194828,11.964082728273912,34000,-239.20137178300675,0.0
2518,1,0.95,1,M_M_1_K,3.9764364130441194,3.9405233740497025,4.012349452038537,12.085967680764814,36000,-239.20137178300675,0.0
2519,1,0.95,1,M_M_1_K,3.9775337745497636,3.942497951647772,4.012569597451756,12.141836829425092,38000,-239.20137178300675,0.0
2520,1,0.95,1,M_M_1_K,6.340130201494878,5.656877947943764,7.023382455045992,11.85724611629783,100,-239.20137178300675,0.0
2521,1,0.95,1,M_M_1_K,3.416004678344951,3.140852053319797,3.6911573033701046,11.777295397366032,600,-239.20137178300675,0.0
2522,1,0.95,1,M_M_1_K,3.6122410664766913,3.4041578639914163,3.8203242689619663,11.244104848038619,1000,-239.20137178300675,0.0
2523,1,0.95,1,M_M_1_K,3.7606096519101633,3.653537813731282,3.8676814900890446,11.930300833458013,4000,-239.20137178300675,0.0
2524,1,0.95,1,M_M_1_K,3.8766977505976454,3.7968014908880034,3.9565940103072874,11.62798690659229,7000,-239.20137178300675,0.0
2525,1,0.95,1,M_M_1_K,3.95578494156322,3.8886184605023035,4.0229514226241365,11.740966844494842,10000,-239.20137178300675,0.0
2526,1,0.95,1,M_M_1_K,3.947716958261018,3.88866274959262,4.006771166929416,11.799619394848895,13000,-239.20137178300675,0.0
2527,1,0.95,1,M_M_1_K,4.013775367813401,3.960144994215932,4.06740574141087,11.977873770646816,16000,-239.20137178300675,0.0
2528,1,0.95,1,M_M_1_K,3.9410495359799715,3.8919843300917196,3.9901147418682235,11.905546438927226,19000,-239.20137178300675,0.0
2529,1,0.95,1,M_M_1_K,3.95578494156322,3.8886184605023035,4.0229514226241365,11.740966844494842,10000,-239.20137178300675,0.0
2530,1,0.95,1,M_M_1_K,3.9323158548681265,3.871193659479366,3.993438050256887,11.667970784462106,12000,-239.20137178300675,0.0
2531,1,0.95,1,M_M_1_K,3.97167655235182,3.9143499265372843,4.029003178166356,11.974834293856068,14000,-239.20137178300675,0.0
2532,1,0.95,1,M_M_1_K,4.013775367813401,3.960144994215932,4.06740574141087,11.977873770646816,16000,-239.20137178300675,0.0
2533,1,0.95,1,M_M_1_K,3.9665468595393203,3.916351335885373,4.016742383193267,11.80450798794275,18000,-239.20137178300675,0.0
2534,1,0.95,1,M_M_1_K,3.9680702156187637,3.920129746054233,4.016010685183295,11.964259138951677,20000,-239.20137178300675,0.0
2535,1,0.95,1,M_M_1_K,3.9461517745366415,3.9003900919181995,3.9919134571550834,11.991753094743915,22000,-239.20137178300675,0.0
2536,1,0.95,1,M_M_1_K,3.9490304355030905,3.9050694771399104,3.9929913938662707,12.072731875512412,24000,-239.20137178300675,0.0
2537,1,0.95,1,M_M_1_K,3.9560986929564526,3.9137530022766134,3.9984443836362917,12.135430018204364,26000,-239.20137178300675,0.0
2538,1,0.95,1,M_M_1_K,3.953556323791744,3.9126814999792527,3.994431147604235,12.176881726545504,28000,-239.20137178300675,0.0
2539,1,0.95,1,M_M_1_K,3.963485568489329,3.9240031809914973,4.0029679559871605,12.172978088752897,30000,-239.20137178300675,0.0
2540,1,0.95,1,M_M_1_K,4.015864191584969,3.9774797146851206,4.054248668484817,12.272476075731918,32000,-239.20137178300675,0.0
2541,1,0.95,1,M_M_1_K,4.0245354720778765,3.987326142127265,4.061744802028488,12.253368988232566,34000,-239.20137178300675,0.0
2542,1,0.95,1,M_M_1_K,4.022292912556531,3.9861640133886396,4.058421811724423,12.231693003018785,36000,-239.20137178300675,0.0
2543,1,0.95,1,M_M_1_K,4.0255153216831845,3.9903028326137986,4.060727810752571,12.264594609957246,38000,-239.20137178300675,0.0
2544,1,0.95,1,M_M_1_K,2.498474401881732,2.0833008499003154,2.913647953863149,4.3780533363998,100,-239.20137178300675,0.0
2545,1,0.95,1,M_M_1_K,3.754903480401393,3.4759881496278138,4.033818811174972,12.101606291707585,600,-239.20137178300675,0.0
2546,1,0.95,1,M_M_1_K,4.24791959906756,4.028254888070484,4.467584310064635,12.530587311850862,1000,-239.20137178300675,0.0
2547,1,0.95,1,M_M_1_K,4.284499693566347,4.1718027295377755,4.397196657594918,13.216769349803718,4000,-239.20137178300675,0.0
2548,1,0.95,1,M_M_1_K,4.133949648884813,4.050112558789582,4.217786738980044,12.803362117718889,7000,-239.20137178300675,0.0
2549,1,0.95,1,M_M_1_K,4.049623697721326,3.9805938229070046,4.118653572535647,12.401460717387772,10000,-239.20137178300675,0.0
2550,1,0.95,1,M_M_1_K,3.989525188414101,3.9294498041187964,4.049600572709406,12.211229841893205,13000,-239.20137178300675,0.0
2551,1,0.95,1,M_M_1_K,3.9151613492028163,3.86173810584728,3.9685845925583525,11.885530990672919,16000,-239.20137178300675,0.0
2552,1,0.95,1,M_M_1_K,3.930865555127689,3.881733029676154,3.979998080579224,11.938238690074229,19000,-239.20137178300675,0.0
2553,1,0.95,1,M_M_1_K,4.049623697721326,3.9805938229070046,4.118653572535647,12.401460717387772,10000,-239.20137178300675,0.0
2554,1,0.95,1,M_M_1_K,4.021440796926587,3.958418239650645,4.084463354202529,12.404792000937894,12000,-239.20137178300675,0.0
2555,1,0.95,1,M_M_1_K,3.951564797786202,3.89433864354434,4.008790952028064,11.932896499541862,14000,-239.20137178300675,0.0
2556,1,0.95,1,M_M_1_K,3.9151613492028163,3.86173810584728,3.9685845925583525,11.885530990672919,16000,-239.20137178300675,0.0
2557,1,0.95,1,M_M_1_K,3.934236905423365,3.8839362885892594,3.9845375222574706,11.85398937089176,18000,-239.20137178300675,0.0
2558,1,0.95,1,M_M_1_K,3.9424570189120356,3.894704852031736,3.990209185792335,11.87045623684637,20000,-239.20137178300675,0.0
2559,1,0.95,1,M_M_1_K,3.969301264148502,3.9237997203659916,4.014802807931012,11.855802935926306,22000,-239.20137178300675,0.0
2560,1,0.95,1,M_M_1_K,3.9788804310506936,3.935363998985567,4.02239686311582,11.829811172119465,24000,-239.20137178300675,0.0
2561,1,0.95,1,M_M_1_K,3.9655040407131623,3.923629185040903,4.007378896385421,11.867066467725143,26000,-239.20137178300675,0.0
2562,1,0.95,1,M_M_1_K,4.009886013077198,3.9692145579101705,4.050557468244225,12.056013417856567,28000,-239.20137178300675,0.0
2563,1,0.95,1,M_M_1_K,4.0215682992913795,3.9822101193274353,4.060926479255324,12.096508684331074,30000,-239.20137178300675,0.0
2564,1,0.95,1,M_M_1_K,4.000939991574206,3.9628962622862614,4.0389837208621495,12.055552163369876,32000,-239.20137178300675,0.0
2565,1,0.95,1,M_M_1_K,3.998357550061395,3.961469226966106,4.0352458731566845,12.042860034710104,34000,-239.20137178300675,0.0
2566,1,0.95,1,M_M_1_K,4.014797985047236,3.9789668102808466,4.050629159813626,12.030930248272021,36000,-239.20137178300675,0.0
2567,1,0.95,1,M_M_1_K,4.012582608702732,3.9777929392298454,4.047372278175619,11.971824802794863,38000,-239.20137178300675,0.0
2568,1,0.95,1,M_M_1_K,1.30069005227652,1.0271598168659921,1.5742202876870477,1.9003446273405862,100,-239.20137178300675,0.0
2569,1,0.95,1,M_M_1_K,4.410436027990848,4.107224680798422,4.713647375183274,14.30174885291661,600,-239.20137178300675,0.0
2570,1,0.95,1,M_M_1_K,4.481250230305526,4.24520759774594,4.717292862865112,14.468774213190352,1000,-239.20137178300675,0.0
2571,1,0.95,1,M_M_1_K,3.6409788926108866,3.539176377827926,3.742781407393847,10.784943900924368,4000,-239.20137178300675,0.0
2572,1,0.95,1,M_M_1_K,3.9916041323483555,3.9109667703241406,4.07224149437257,11.844705318860246,7000,-239.20137178300675,0.0
2573,1,0.95,1,M_M_1_K,3.918847014598062,3.851239730269437,3.9864542989266867,11.895580852288816,10000,-239.20137178300675,0.0
2574,1,0.95,1,M_M_1_K,3.9953928272682173,3.9352830958718603,4.055502558664575,12.22519696831523,13000,-239.20137178300675,0.0
2575,1,0.95,1,M_M_1_K,4.04301232196802,3.9884856453144875,4.097538998621553,12.381582182624761,16000,-239.20137178300675,0.0
2576,1,0.95,1,M_M_1_K,4.036063734271359,3.9860173629534623,4.086110105589255,12.386461864428494,19000,-239.20137178300675,0.0
2577,1,0.95,1,M_M_1_K,3.918847014598062,3.851239730269437,3.9864542989266867,11.895580852288816,10000,-239.20137178300675,0.0
2578,1,0.95,1,M_M_1_K,3.919371860741663,3.8573588435086164,3.98138487797471,12.010557537586335,12000,-239.20137178300675,0.0
2579,1,0.95,1,M_M_1_K,3.9438337201194824,3.886364989633202,4.001302450605762,12.034275748339546,14000,-239.20137178300675,0.0
2580,1,0.95,1,M_M_1_K,4.04301232196802,3.9884856453144875,4.097538998621553,12.381582182624761,16000,-239.20137178300675,0.0
2581,1,0.95,1,M_M_1_K,4.023052764258982,3.971772943764323,4.074332584753641,12.320005575388157,18000,-239.20137178300675,0.0
2582,1,0.95,1,M_M_1_K,4.01379173189368,3.96528282991208,4.062300633875281,12.249662762986052,20000,-239.20137178300675,0.0
2583,1,0.95,1,M_M_1_K,3.99416384380539,3.9480617308817294,4.04026595672905,12.170834835777299,22000,-239.20137178300675,0.0
2584,1,0.95,1,M_M_1_K,3.9728516988608913,3.9287113841214025,4.0169920136003805,12.171443945091243,24000,-239.20137178300675,0.0
2585,1,0.95,1,M_M_1_K,3.9857482611774784,3.9434310762096194,4.028065446145337,12.119097180868375,26000,-239.20137178300675,0.0
2586,1,0.95,1,M_M_1_K,3.9727664155227393,3.9322680132808,4.013264817764679,11.953637448260535,28000,-239.20137178300675,0.0
2587,1,0.95,1,M_M_1_K,3.9826056597513944,3.943412287378986,4.021799032123803,11.99541546850031,30000,-239.20137178300675,0.0
2588,1,0.95,1,M_M_1_K,3.966470797865312,3.9286898965781996,4.004251699152425,11.889554155568295,32000,-239.20137178300675,0.0
2589,1,0.95,1,M_M_1_K,3.949319950649102,3.912898876429941,3.9857410248682634,11.739708530662519,34000,-239.20137178300675,0.0
2590,1,0.95,1,M_M_1_K,3.968650190193088,3.93317619976042,4.004124180625756,11.792264274329789,36000,-239.20137178300675,0.0
2591,1,0.95,1,M_M_1_K,4.003096620149799,3.9684737991432133,4.037719441156385,11.857268340551254,38000,-239.20137178300675,0.0
2592,1,0.95,1,M_M_1_K,1.1867169031950742,0.8877936920394616,1.4856401143506868,2.2695563325989925,100,-239.20137178300675,0.0
2593,1,0.95,1,M_M_1_K,4.321567004360746,4.023142001654145,4.6199920070673475,13.853791914563201,600,-239.20137178300675,0.0
2594,1,0.95,1,M_M_1_K,3.7028567071177787,3.482224309487783,3.9234891047477745,12.641232215698011,1000,-239.20137178300675,0.0
2595,1,0.95,1,M_M_1_K,3.913276159348091,3.8074674603590144,4.019084858337168,11.650474846097278,4000,-239.20137178300675,0.0
2596,1,0.95,1,M_M_1_K,3.8653395799036097,3.7857521363028868,3.9449270235043326,11.538271321215708,7000,-239.20137178300675,0.0
2597,1,0.95,1,M_M_1_K,3.9071982004426404,3.8403660342966073,3.9740303665886736,11.62437858024956,10000,-239.20137178300675,0.0
2598,1,0.95,1,M_M_1_K,3.8990021998620406,3.840284491929136,3.957719907794945,11.665530117259475,13000,-239.20137178300675,0.0
2599,1,0.95,1,M_M_1_K,3.9619192589074927,3.90867976569956,4.0151587521154255,11.803910630716853,16000,-239.20137178300675,0.0
2600,1,0.95,1,M_M_1_K,4.070739712753776,4.021975485517322,4.11950393999023,11.75993103752928,19000,-239.20137178300675,0.0
2601,1,0.95,1,M_M_1_K,3.9071982004426404,3.8403660342966073,3.9740303665886736,11.62437858024956,10000,-239.20137178300675,0.0
2602,1,0.95,1,M_M_1_K,3.9154725306956224,3.854529487656077,3.9764155737351676,11.599672160401774,12000,-239.20137178300675,0.0
2603,1,0.95,1,M_M_1_K,3.8742530879774724,3.817956132251872,3.930550043703073,11.548526450288778,14000,-239.20137178300675,0.0
2604,1,0.95,1,M_M_1_K,3.9619192589074927,3.90867976569956,4.0151587521154255,11.803910630716853,16000,-239.20137178300675,0.0
2605,1,0.95,1,M_M_1_K,4.047897406411618,3.9976625088769877,4.098132303946248,11.823034404161584,18000,-239.20137178300675,0.0
2606,1,0.95,1,M_M_1_K,4.081552366022136,4.033931858124415,4.129172873919856,11.805089666125337,20000,-239.20137178300675,0.0
2607,1,0.95,1,M_M_1_K,4.124499363703712,4.078655968932213,4.17034275847521,12.034616326113923,22000,-239.20137178300675,0.0
2608,1,0.95,1,M_M_1_K,4.100177559276312,4.056373149903383,4.143981968649241,11.986900771283375,24000,-239.20137178300675,0.0
2609,1,0.95,1,M_M_1_K,4.097810108798599,4.055681420758189,4.13993879683901,12.011371453834464,26000,-239.20137178300675,0.0
2610,1,0.95,1,M_M_1_K,4.128220246333704,4.087149982574601,4.169290510092807,12.293605833380953,28000,-239.20137178300675,0.0
2611,1,0.95,1,M_M_1_K,4.1761364552485585,4.136265650741584,4.216007259755533,12.413665107753765,30000,-239.20137178300675,0.0
2612,1,0.95,1,M_M_1_K,4.210997028612298,4.172361222490487,4.2496328347341095,12.433714683003592,32000,-239.20137178300675,0.0
2613,1,0.95,1,M_M_1_K,4.238653667516352,4.200999143357356,4.276308191675348,12.548336035049344,34000,-239.20137178300675,0.0
2614,1,0.95,1,M_M_1_K,4.229682060733284,4.192971771131552,4.266392350335015,12.6285281193527,36000,-239.20137178300675,0.0
2615,1,0.95,1,M_M_1_K,4.245951867446903,4.209905291067863,4.281998443825942,12.852505335542972,38000,-239.20137178300675,0.0
2616,1,0.95,1,M_M_1_K,6.243038417995332,5.5227385773420306,6.963338258648633,13.177964287551042,100,-239.20137178300675,0.0
2617,1,0.95,1,M_M_1_K,4.863956488807368,4.545766072362961,5.182146905251774,15.74970549481317,600,-239.20137178300675,0.0
2618,1,0.95,1,M_M_1_K,4.98313011383857,4.745190055845396,5.221070171831744,14.702323228087057,1000,-239.20137178300675,0.0
2619,1,0.95,1,M_M_1_K,4.330899826385317,4.219304986292291,4.442494666478344,12.959525668248776,4000,-239.20137178300675,0.0
2620,1,0.95,1,M_M_1_K,4.059060672707305,3.9753777901448317,4.142743555269778,12.75630516293335,7000,-239.20137178300675,0.0
2621,1,0.95,1,M_M_1_K,4.033816186808878,3.9638238359109415,4.103808537706815,12.749696066675513,10000,-239.20137178300675,0.0
2622,1,0.95,1,M_M_1_K,3.9673373420689404,3.9064377197510076,4.028236964386873,12.548606156566397,13000,-239.20137178300675,0.0
2623,1,0.95,1,M_M_1_K,4.019544278226527,3.9649829245933113,4.074105631859743,12.39733566064673,16000,-239.20137178300675,0.0
2624,1,0.95,1,M_M_1_K,4.062312827204359,4.011879535336673,4.112746119072044,12.578727668718894,19000,-239.20137178300675,0.0
2625,1,0.95,1,M_M_1_K,4.033816186808878,3.9638238359109415,4.103808537706815,12.749696066675513,10000,-239.20137178300675,0.0
2626,1,0.95,1,M_M_1_K,3.9674847069115082,3.9040865245763365,4.03088288924668,12.553101964410509,12000,-239.20137178300675,0.0
2627,1,0.95,1,M_M_1_K,4.013775039146567,3.955254655045124,4.0722954232480095,12.478750098785676,14000,-239.20137178300675,0.0
2628,1,0.95,1,M_M_1_K,4.019544278226527,3.9649829245933113,4.074105631859743,12.39733566064673,16000,-239.20137178300675,0.0
2629,1,0.95,1,M_M_1_K,4.049026800698229,3.9973997508651045,4.100653850531354,12.487414534109798,18000,-239.20137178300675,0.0
2630,1,0.95,1,M_M_1_K,4.068089099592705,4.018866121882536,4.117312077302874,12.612959725965718,20000,-239.20137178300675,0.0
2631,1,0.95,1,M_M_1_K,4.044381410810963,3.997722122210827,4.091040699411098,12.46679833901571,22000,-239.20137178300675,0.0
2632,1,0.95,1,M_M_1_K,4.075049178263814,4.030362956836144,4.119735399691485,12.474367046250176,24000,-239.20137178300675,0.0
2633,1,0.95,1,M_M_1_K,4.038905219314019,3.9962075445818157,4.081602894046223,12.338011691309353,26000,-239.20137178300675,0.0
2634,1,0.95,1,M_M_1_K,4.049045415199309,4.007731249931981,4.090359580466638,12.440053994368606,28000,-239.20137178300675,0.0
