,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
18,1,0.7,1,M_D_N,1.123205856305199,1.1021603347643696,1.1442513778460284,1.9597933391050542,17000
19,1,0.7,1,M_D_N,1.1188504689084577,1.0985540349367968,1.1391469028801187,1.9300003703745099,18000
20,1,0.7,1,M_D_N,1.1082583946449602,1.088666264879588,1.1278505244103325,1.8983023240553172,19000
21,1,0.7,1,M_D_N,1.0786692133707996,1.052328276225464,1.1050101505161352,1.8057645147212826,10000
22,1,0.7,1,M_D_N,1.0999033015369912,1.0753888374046625,1.12441776566932,1.8769048303029252,12000
23,1,0.7,1,M_D_N,1.1063845010966442,1.0835424630059431,1.1292265391873453,1.9011940849594937,14000
24,1,0.7,1,M_D_N,1.108332142113978,1.0869198931642796,1.1297443910636764,1.9093372937355944,16000
25,1,0.7,1,M_D_N,1.1188504689084577,1.0985540349367968,1.1391469028801187,1.9300003703745099,18000
26,1,0.7,1,M_D_N,1.1006477378743027,1.081711763785561,1.1195837119630443,1.8666227099136943,20000
27,1,0.7,1,M_D_N,1.088920607213242,1.0710798253634972,1.1067613890629868,1.8226634061441178,22000
28,1,0.7,1,M_D_N,1.0842433930010154,1.067219451339149,1.1012673346628816,1.8104706841716234,24000
29,1,0.7,1,M_D_N,1.0851881514708797,1.0689160445389425,1.1014602584028168,1.7919434808278787,26000
30,1,0.7,1,M_D_N,1.0864997159050265,1.0707392895916243,1.1022601422184286,1.8103403111483292,28000
31,1,0.7,1,M_D_N,1.0930987627669466,1.0778042505300602,1.108393275003833,1.8266750199025132,30000
32,1,0.7,1,M_D_N,1.0870169735413628,1.0723236183108154,1.1017103287719103,1.7983031206392435,32000
33,1,0.7,1,M_D_N,1.0843717927005927,1.070144371916343,1.0985992134848424,1.7914478292838854,34000
34,1,0.7,1,M_D_N,1.0934620770173837,1.079416981734294,1.1075071723004735,1.8485299612522808,36000
35,1,0.7,1,M_D_N,1.0947471301912695,1.0811366641557572,1.1083575962267818,1.8323386383605214,38000
36,1,0.7,1,M_D_N,0.6245872242836571,0.467567646030138,0.7816068025371762,0.6262234146055603,100
37,1,0.7,1,M_D_N,1.0942003687893838,0.9977828420404381,1.1906178955383295,1.4461396085621534,600
38,1,0.7,1,M_D_N,0.9945091623934369,0.9256694253807197,1.063348899406154,1.2306349511089503,1000
39,1,0.7,1,M_D_N,1.008646125561175,0.9581957527018663,1.0590964984204836,1.323538267867928,2000
40,1,0.7,1,M_D_N,1.0262406804444444,0.9832497112073484,1.0692316496815404,1.4422113993045425,3000
41,1,0.7,1,M_D_N,1.070260750583804,1.031695621626988,1.10882587954062,1.5477130825547998,4000
