,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
155,1,0.7,1,HYPEREXPONENTIAL,2978.7415846340045,2943.751475194256,3013.7316940737533,3186319.137776937,10000
156,1,0.7,1,HYPEREXPONENTIAL,3265.893775988242,3229.833852110735,3301.953699865749,3722635.606078216,11000
157,1,0.7,1,HYPEREXPONENTIAL,3540.2881943213797,3503.431332709614,3577.1450559331456,4242620.120480451,12000
158,1,0.7,1,HYPEREXPONENTIAL,3813.061650581728,3775.3535162804756,3850.7697848829803,4811011.342945801,13000
159,1,0.7,1,HYPEREXPONENTIAL,4088.5108240898485,4049.8158217027462,4127.20582647695,5455901.325983,14000
160,1,0.7,1,HYPEREXPONENTIAL,4364.844095304368,4325.113484898437,4404.5747057103,6162762.86820349,15000
161,1,0.7,1,HYPEREXPONENTIAL,4639.5829990374605,4598.8438923736785,4680.322105701242,6911639.694687354,16000
162,1,0.7,1,HYPEREXPONENTIAL,4922.186647165857,4880.240259989172,4964.133034342542,7785383.56969818,17000
163,1,0.7,1,HYPEREXPONENTIAL,5212.5018685733985,5169.192696164496,5255.811040982301,8787749.764416706,18000
164,1,0.7,1,HYPEREXPONENTIAL,5502.42032844028,5457.814768002905,5547.025888877655,9839659.792623773,19000
165,1,0.7,1,HYPEREXPONENTIAL,2978.7415846340045,2943.751475194256,3013.7316940737533,3186319.137776937,10000
166,1,0.7,1,HYPEREXPONENTIAL,3540.2881943213797,3503.431332709614,3577.1450559331456,4242620.120480451,12000
167,1,0.7,1,HYPEREXPONENTIAL,4088.5108240898485,4049.8158217027462,4127.20582647695,5455901.325983,14000
168,1,0.7,1,HYPEREXPONENTIAL,4639.5829990374605,4598.8438923736785,4680.322105701242,6911639.694687354,16000
169,1,0.7,1,HYPEREXPONENTIAL,5212.5018685733985,5169.192696164496,5255.811040982301,8787749.764416706,18000
170,1,0.7,1,HYPEREXPONENTIAL,5781.775810865926,5736.162831196991,5827.388790534862,10830740.012977358,20000
171,1,0.7,1,HYPEREXPONENTIAL,6329.068850955015,6281.695694838421,6376.442007071608,12851190.0874746,22000
172,1,0.7,1,HYPEREXPONENTIAL,6869.21360407561,6820.2181503157535,6918.209057835467,14996255.13240628,24000
173,1,0.7,1,HYPEREXPONENTIAL,7413.999676826732,7363.274022814765,7464.725330838699,17413739.3167026,26000
174,1,0.7,1,HYPEREXPONENTIAL,7963.8667819549055,7911.339878796896,8016.393685112915,20108880.52987626,28000
175,1,0.7,1,HYPEREXPONENTIAL,8501.792872849772,8447.538470366442,8556.047275333101,22950571.990447722,30000
176,1,0.7,1,HYPEREXPONENTIAL,8501.792872849772,8447.538470366442,8556.047275333101,22950571.990447722,32000
177,1,0.7,1,HYPEREXPONENTIAL,8501.792872849772,8447.538470366442,8556.047275333101,22950571.990447722,34000
178,1,0.7,1,HYPEREXPONENTIAL,8501.792872849772,8447.538470366442,8556.047275333101,22950571.990447722,36000
179,1,0.7,1,HYPEREXPONENTIAL,8501.792872849772,8447.538470366442,8556.047275333101,22950571.990447722,38000
180,1,0.7,1,HYPEREXPONENTIAL,43.73274369152025,40.136116681923,47.3293707011175,328.5583369688229,100
181,1,0.7,1,HYPEREXPONENTIAL,146.52890525113904,140.14146693625517,152.9163435660229,6346.754292119461,600
182,1,0.7,1,HYPEREXPONENTIAL,277.0585287157677,266.0904597709886,288.02659766054677,31240.011400904958,1000
183,1,0.7,1,HYPEREXPONENTIAL,523.9580945929683,510.95610347703314,536.9600857089035,87907.8122672307,2000
184,1,0.7,1,HYPEREXPONENTIAL,826.5612767721203,808.4949570781284,844.6275964661122,254691.13753947077,3000
185,1,0.7,1,HYPEREXPONENTIAL,1111.760646047851,1091.2198902693801,1132.3014018263218,439069.95088210143,4000
186,1,0.7,1,HYPEREXPONENTIAL,1401.8191126993854,1378.7115717309248,1424.926653667846,694657.8648793778,5000
187,1,0.7,1,HYPEREXPONENTIAL,1673.8554227194134,1649.1521803732285,1698.5586650655982,952769.2271714923,6000
188,1,0.7,1,HYPEREXPONENTIAL,1958.1696979028447,1931.3386287332864,1985.000767072403,1311377.097392444,7000
189,1,0.7,1,HYPEREXPONENTIAL,2280.9998734452893,2250.927702785787,2311.0720441047915,1882746.8077040175,8000
190,1,0.7,1,HYPEREXPONENTIAL,2599.4443918357965,2566.849959858384,2632.038823813209,2488377.8603328485,9000
191,1,0.7,1,HYPEREXPONENTIAL,2915.6016945156725,2880.85367897835,2950.349710052995,3142379.872776962,10000
192,1,0.7,1,HYPEREXPONENTIAL,3225.2692416564037,3188.7429378422853,3261.795545470522,3819551.4990199227,11000
193,1,0.7,1,HYPEREXPONENTIAL,3544.49413748649,3506.0142633904425,3582.974011582538,4624499.406877331,12000
194,1,0.7,1,HYPEREXPONENTIAL,3867.993718594529,3827.566946287002,3908.4204909020564,5529736.376548293,13000
195,1,0.7,1,HYPEREXPONENTIAL,4192.916179770816,4150.650007003512,4235.18235253812,6509424.579316571,14000
196,1,0.7,1,HYPEREXPONENTIAL,4512.042699690438,4468.202925091266,4555.88247428961,7503460.617579351,15000
197,1,0.7,1,HYPEREXPONENTIAL,4821.193874872509,4776.096980320043,4866.290769424974,8469374.960427733,16000
198,1,0.7,1,HYPEREXPONENTIAL,5126.909947695739,5080.651053312545,5173.168842078933,9468504.4830294,17000
199,1,0.7,1,HYPEREXPONENTIAL,5433.434936232691,5386.0002465017915,5480.869625963591,10541685.13391672,18000
200,1,0.7,1,HYPEREXPONENTIAL,5741.749549899001,5693.108547919008,5790.390551878994,11700572.377904152,19000
201,1,0.7,1,HYPEREXPONENTIAL,2915.6016945156725,2880.85367897835,2950.349710052995,3142379.872776962,10000
202,1,0.7,1,HYPEREXPONENTIAL,3544.49413748649,3506.0142633904425,3582.974011582538,4624499.406877331,12000
203,1,0.7,1,HYPEREXPONENTIAL,4192.916179770816,4150.650007003512,4235.18235253812,6509424.579316571,14000
204,1,0.7,1,HYPEREXPONENTIAL,4821.193874872509,4776.096980320043,4866.290769424974,8469374.960427733,16000
205,1,0.7,1,HYPEREXPONENTIAL,5433.434936232691,5386.0002465017915,5480.869625963591,10541685.13391672,18000
206,1,0.7,1,HYPEREXPONENTIAL,6060.510078667547,6010.443773303827,6110.576384031267,13048852.791807657,20000
207,1,0.7,1,HYPEREXPONENTIAL,6700.667555182159,6647.849735239704,6753.485375124614,15974955.313491428,22000
208,1,0.7,1,HYPEREXPONENTIAL,7335.876425410124,7280.595183215128,7391.157667605121,19090919.16574241,24000
209,1,0.7,1,HYPEREXPONENTIAL,7967.063471754726,7909.516101732858,8024.6108417765945,22412365.166846093,26000
210,1,0.7,1,HYPEREXPONENTIAL,8583.54773491357,8524.10084371065,8642.994626116491,25756247.89228362,28000
