,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers,t_stat,p_value
4198,1,0.8,1,M_M_N,3.9216591807201078,3.873333504996573,3.9699848564436424,21.884316399841726,36000,6.671480171007861,2.5326346905165212e-11
4199,1,0.8,1,M_M_N,3.8943978235903733,3.8476117631444424,3.9411838840363043,21.65173497558742,38000,6.671480171007861,2.5326346905165212e-11
4200,1,0.8,1,M_M_N,4.499356515799463,3.5417368562612133,5.456976175337713,23.292054392708607,100,6.671480171007861,2.5326346905165212e-11
4201,1,0.8,1,M_M_N,3.2127518563431434,2.933232063922317,3.49227164876397,12.154116014227457,600,6.671480171007861,2.5326346905165212e-11
4202,1,0.8,1,M_M_N,4.7175723814642945,4.441358439375095,4.993786323553494,19.812625586030784,1000,6.671480171007861,2.5326346905165212e-11
4203,1,0.8,1,M_M_N,3.998515577881496,3.8425254742090464,4.154505681553945,25.32182314313304,4000,6.671480171007861,2.5326346905165212e-11
4204,1,0.8,1,M_M_N,4.384189091337854,4.259366262902867,4.509011919772841,28.381783018030664,7000,6.671480171007861,2.5326346905165212e-11
4205,1,0.8,1,M_M_N,4.247381679928217,4.1471752021696995,4.347588157686734,26.133059928867674,10000,6.671480171007861,2.5326346905165212e-11
4206,1,0.8,1,M_M_N,4.196250388941227,4.10941011676668,4.283090661115773,25.515767861377434,13000,6.671480171007861,2.5326346905165212e-11
4207,1,0.8,1,M_M_N,4.078539643153831,4.001190615017584,4.155888671290078,24.915396903135964,16000,6.671480171007861,2.5326346905165212e-11
4208,1,0.8,1,M_M_N,4.002269653515033,3.933140581658921,4.071398725371146,23.633254629796912,19000,6.671480171007861,2.5326346905165212e-11
4209,1,0.8,1,M_M_N,4.247381679928217,4.1471752021696995,4.347588157686734,26.133059928867674,10000,6.671480171007861,2.5326346905165212e-11
4210,1,0.8,1,M_M_N,4.275324286514414,4.182929336681717,4.367719236347112,26.662072885251842,12000,6.671480171007861,2.5326346905165212e-11
4211,1,0.8,1,M_M_N,4.153415170895125,4.070933876332247,4.235896465458002,24.78949553396538,14000,6.671480171007861,2.5326346905165212e-11
4212,1,0.8,1,M_M_N,4.078539643153831,4.001190615017584,4.155888671290078,24.915396903135964,16000,6.671480171007861,2.5326346905165212e-11
4213,1,0.8,1,M_M_N,4.013496243083535,3.942391055101867,4.084601431065202,23.68756885178063,18000,6.671480171007861,2.5326346905165212e-11
4214,1,0.8,1,M_M_N,3.979427015031869,3.9126352148371173,4.046218815226621,23.223493001822856,20000,6.671480171007861,2.5326346905165212e-11
4215,1,0.8,1,M_M_N,4.007223171049672,3.944257705001214,4.07018863709813,22.70301588179757,22000,6.671480171007861,2.5326346905165212e-11
4216,1,0.8,1,M_M_N,3.9790528743666194,3.919110566246135,4.0389951824871035,22.44595953812716,24000,6.671480171007861,2.5326346905165212e-11
4217,1,0.8,1,M_M_N,3.9335201747376916,3.8768496880864136,3.9901906613889695,21.734547992232685,26000,6.671480171007861,2.5326346905165212e-11
4218,1,0.8,1,M_M_N,3.8464902735100317,3.7929202400237907,3.9000603069962727,20.915494458989734,28000,6.671480171007861,2.5326346905165212e-11
4219,1,0.8,1,M_M_N,3.8683610212339827,3.8163228447273436,3.920399197740622,21.14628917475198,30000,6.671480171007861,2.5326346905165212e-11
4220,1,0.8,1,M_M_N,3.848589088575609,3.798415483535731,3.8987626936154873,20.96870234286139,32000,6.671480171007861,2.5326346905165212e-11
4221,1,0.8,1,M_M_N,3.9141957969079266,3.863980029337874,3.964411564477979,22.316805254648887,34000,6.671480171007861,2.5326346905165212e-11
4222,1,0.8,1,M_M_N,3.939581164594245,3.8906362009305386,3.988526128257951,22.448800232442817,36000,6.671480171007861,2.5326346905165212e-11
4223,1,0.8,1,M_M_N,3.9252865357812508,3.87781129915178,3.9727617724107214,22.29430937601761,38000,6.671480171007861,2.5326346905165212e-11
4224,1,0.8,1,M_M_N,5.347361038488585,4.533502827481061,6.161219249496109,16.823609830632932,100,6.671480171007861,2.5326346905165212e-11
4225,1,0.8,1,M_M_N,3.400130987946363,3.1213150473209934,3.6789469285717322,12.092983128993405,600,6.671480171007861,2.5326346905165212e-11
4226,1,0.8,1,M_M_N,3.919449977474829,3.6583413028042093,4.180558652145448,17.70489848553507,1000,6.671480171007861,2.5326346905165212e-11
4227,1,0.8,1,M_M_N,3.201778089247546,3.089573830875022,3.31398234762007,13.101455826575497,4000,6.671480171007861,2.5326346905165212e-11
4228,1,0.8,1,M_M_N,3.23189036145513,3.1417007121132836,3.322080010796977,14.81716215419873,7000,6.671480171007861,2.5326346905165212e-11
4229,1,0.8,1,M_M_N,3.689853523607066,3.597407537040598,3.782299510173534,22.24204901119884,10000,6.671480171007861,2.5326346905165212e-11
4230,1,0.8,1,M_M_N,3.873451564227552,3.7889410601737206,3.9579620682813834,24.16504868728965,13000,6.671480171007861,2.5326346905165212e-11
4231,1,0.8,1,M_M_N,3.714465898589041,3.64090912478916,3.788022672388922,22.532191463535494,16000,6.671480171007861,2.5326346905165212e-11
4232,1,0.8,1,M_M_N,3.7219689753288723,3.6548219139375644,3.78911603672018,22.297496495280644,19000,6.671480171007861,2.5326346905165212e-11
4233,1,0.8,1,M_M_N,3.689853523607066,3.597407537040598,3.782299510173534,22.24204901119884,10000,6.671480171007861,2.5326346905165212e-11
4234,1,0.8,1,M_M_N,3.732636689667183,3.6482661503071276,3.8170072290272388,22.232028690377568,12000,6.671480171007861,2.5326346905165212e-11
4235,1,0.8,1,M_M_N,3.7255241218780517,3.6459995086233272,3.805048735132776,23.044106996606725,14000,6.671480171007861,2.5326346905165212e-11
4236,1,0.8,1,M_M_N,3.714465898589041,3.64090912478916,3.788022672388922,22.532191463535494,16000,6.671480171007861,2.5326346905165212e-11
4237,1,0.8,1,M_M_N,3.7647396158978568,3.6948772790420574,3.834601952753656,22.866733417177116,18000,6.671480171007861,2.5326346905165212e-11
4238,1,0.8,1,M_M_N,3.675253772824368,3.610680935573771,3.7398266100749655,21.706059160712314,20000,6.671480171007861,2.5326346905165212e-11
4239,1,0.8,1,M_M_N,3.67990621930103,3.6166741684158126,3.7431382701862477,22.8956640844914,22000,6.671480171007861,2.5326346905165212e-11
4240,1,0.8,1,M_M_N,3.6474102906036787,3.58764792133734,3.7071726598700177,22.31140221977658,24000,6.671480171007861,2.5326346905165212e-11
4241,1,0.8,1,M_M_N,3.666151373231663,3.60905145769607,3.723251288767256,22.065189425231853,26000,6.671480171007861,2.5326346905165212e-11
4242,1,0.8,1,M_M_N,3.816259082598278,3.7580267835705534,3.8744913816260027,24.714519620869815,28000,6.671480171007861,2.5326346905165212e-11
4243,1,0.8,1,M_M_N,3.8379354253347127,3.7815603124719064,3.894310538197519,24.817891174567755,30000,6.671480171007861,2.5326346905165212e-11
4244,1,0.8,1,M_M_N,3.924864309408177,3.8685368628106986,3.981191756005656,26.427803574141713,32000,6.671480171007861,2.5326346905165212e-11
4245,1,0.8,1,M_M_N,3.8982769026917845,3.843853299013606,3.952700506369963,26.2135840217034,34000,6.671480171007861,2.5326346905165212e-11
4246,1,0.8,1,M_M_N,3.9673917375057273,3.913439100654853,4.021344374356602,27.27736809940174,36000,6.671480171007861,2.5326346905165212e-11
4247,1,0.8,1,M_M_N,3.930350175805457,3.8784764180525597,3.9822239335583545,26.61675864538718,38000,6.671480171007861,2.5326346905165212e-11
4248,1,0.8,1,M_M_N,1.1325523579383308,0.8742016489268956,1.390903066949766,1.6952783054546678,100,6.671480171007861,2.5326346905165212e-11
4249,1,0.8,1,M_M_N,2.446291709983996,2.246559557117718,2.646023862850274,6.205749109414493,600,6.671480171007861,2.5326346905165212e-11
4250,1,0.8,1,M_M_N,3.430263867843503,3.157597022060139,3.7029307136268668,19.307031657649183,1000,6.671480171007861,2.5326346905165212e-11
4251,1,0.8,1,M_M_N,3.7988548849242334,3.664100380604647,3.93360938924382,18.896764883000234,4000,6.671480171007861,2.5326346905165212e-11
4252,1,0.8,1,M_M_N,3.929014802799792,3.827348355539911,4.030681250059673,18.828118875551553,7000,6.671480171007861,2.5326346905165212e-11
4253,1,0.8,1,M_M_N,3.7554622068586303,3.6735247205687167,3.837399693148544,17.472857824034392,10000,6.671480171007861,2.5326346905165212e-11
4254,1,0.8,1,M_M_N,4.011387325199266,3.9313727688248465,4.0914018815736855,21.662286424178056,13000,6.671480171007861,2.5326346905165212e-11
4255,1,0.8,1,M_M_N,3.924566037090658,3.8541069783470796,3.9950250958342366,20.674345114769757,16000,6.671480171007861,2.5326346905165212e-11
4256,1,0.8,1,M_M_N,3.853599788725211,3.790276868520841,3.916922708929581,19.830056492462294,19000,6.671480171007861,2.5326346905165212e-11
4257,1,0.8,1,M_M_N,3.7554622068586303,3.6735247205687167,3.837399693148544,17.472857824034392,10000,6.671480171007861,2.5326346905165212e-11
4258,1,0.8,1,M_M_N,3.965438359104208,3.8844140677218646,4.046462650486551,20.503496399628233,12000,6.671480171007861,2.5326346905165212e-11
4259,1,0.8,1,M_M_N,3.938071273114852,3.862482663030535,4.0136598831991686,20.81946047962082,14000,6.671480171007861,2.5326346905165212e-11
4260,1,0.8,1,M_M_N,3.924566037090658,3.8541069783470796,3.9950250958342366,20.674345114769757,16000,6.671480171007861,2.5326346905165212e-11
4261,1,0.8,1,M_M_N,3.8594736876732787,3.794200289837243,3.9247470855093143,19.961370389816626,18000,6.671480171007861,2.5326346905165212e-11
4262,1,0.8,1,M_M_N,3.880093684631004,3.818535966159349,3.9416514031026586,19.726329094385587,20000,6.671480171007861,2.5326346905165212e-11
4263,1,0.8,1,M_M_N,3.9157841938849947,3.856909936171451,3.9746584515985384,19.84858711383877,22000,6.671480171007861,2.5326346905165212e-11
4264,1,0.8,1,M_M_N,4.004580197045975,3.9467416324425013,4.0624187616494485,20.898074113305288,24000,6.671480171007861,2.5326346905165212e-11
4265,1,0.8,1,M_M_N,3.9641140846446157,3.908723741905184,4.019504427384048,20.763704204282348,26000,6.671480171007861,2.5326346905165212e-11
4266,1,0.8,1,M_M_N,4.051556708198258,3.9969540885076507,4.106159327888865,21.729576362453976,28000,6.671480171007861,2.5326346905165212e-11
4267,1,0.8,1,M_M_N,3.989638582435996,3.9375632059108137,4.041713958961179,21.176533259840678,30000,6.671480171007861,2.5326346905165212e-11
4268,1,0.8,1,M_M_N,3.9678089896134954,3.917286077549305,4.018331901677685,21.26168553720046,32000,6.671480171007861,2.5326346905165212e-11
4269,1,0.8,1,M_M_N,3.9327933418597043,3.8842571127564605,3.981329570962948,20.848935056649538,34000,6.671480171007861,2.5326346905165212e-11
4270,1,0.8,1,M_M_N,3.9619482887784865,3.913804994192278,4.010091583364695,21.719445246121477,36000,6.671480171007861,2.5326346905165212e-11
4271,1,0.8,1,M_M_N,3.919146550165306,3.8728789029832322,3.96541419734738,21.17456892836474,38000,6.671480171007861,2.5326346905165212e-11
4272,1,0.8,1,M_M_N,5.029465975763268,4.084686754271166,5.974245197255369,22.671609647854105,100,6.671480171007861,2.5326346905165212e-11
4273,1,0.8,1,M_M_N,4.196285548354237,3.8676392220901423,4.524931874618332,16.801800012558104,600,6.671480171007861,2.5326346905165212e-11
4274,1,0.8,1,M_M_N,3.129173488660759,2.900539160876172,3.357807816445346,13.574808585636145,1000,6.671480171007861,2.5326346905165212e-11
4275,1,0.8,1,M_M_N,3.8660959995449766,3.7352235685633817,3.9969684305265716,17.823673456828658,4000,6.671480171007861,2.5326346905165212e-11
4276,1,0.8,1,M_M_N,3.9791037406189096,3.876066461773615,4.082141019464204,19.33928432017919,7000,6.671480171007861,2.5326346905165212e-11
4277,1,0.8,1,M_M_N,3.8191613600258854,3.7356064705453225,3.9027162495064482,18.169476248207687,10000,6.671480171007861,2.5326346905165212e-11
4278,1,0.8,1,M_M_N,3.769676852617733,3.695231860472598,3.8441218447628676,18.751554104165404,13000,6.671480171007861,2.5326346905165212e-11
4279,1,0.8,1,M_M_N,3.9342230531138402,3.8646575046899905,4.00378860153769,20.153315962851696,16000,6.671480171007861,2.5326346905165212e-11
4280,1,0.8,1,M_M_N,3.9978890729946235,3.933635474487675,4.062142671501571,20.417238065835658,19000,6.671480171007861,2.5326346905165212e-11
4281,1,0.8,1,M_M_N,3.8191613600258854,3.7356064705453225,3.9027162495064482,18.169476248207687,10000,6.671480171007861,2.5326346905165212e-11
4282,1,0.8,1,M_M_N,3.786176695816327,3.710595692254285,3.861757699378369,17.841146182533905,12000,6.671480171007861,2.5326346905165212e-11
4283,1,0.8,1,M_M_N,3.85139562985639,3.778126071362473,3.9246651883503065,19.561578680034817,14000,6.671480171007861,2.5326346905165212e-11
4284,1,0.8,1,M_M_N,3.9342230531138402,3.8646575046899905,4.00378860153769,20.153315962851696,16000,6.671480171007861,2.5326346905165212e-11
4285,1,0.8,1,M_M_N,3.9504607197620363,3.8844967184887564,4.016424721035316,20.385994121104222,18000,6.671480171007861,2.5326346905165212e-11
4286,1,0.8,1,M_M_N,3.9702850550622593,3.90821869604875,4.032351414075769,20.053666232441504,20000,6.671480171007861,2.5326346905165212e-11
4287,1,0.8,1,M_M_N,3.894536043855601,3.8356369128127605,3.9534351748984413,19.865362008414884,22000,6.671480171007861,2.5326346905165212e-11
4288,1,0.8,1,M_M_N,3.96984886344733,3.9129165382501583,4.0267811886445015,20.248324628655162,24000,6.671480171007861,2.5326346905165212e-11
4289,1,0.8,1,M_M_N,3.9587293052862167,3.904572365230321,4.012886245342112,19.849289444913833,26000,6.671480171007861,2.5326346905165212e-11
4290,1,0.8,1,M_M_N,4.023157615607819,3.9690249783647076,4.077290252850931,21.3571192053921,28000,6.671480171007861,2.5326346905165212e-11
4291,1,0.8,1,M_M_N,3.974125729760651,3.922403697028551,4.0258477624927504,20.890132604221115,30000,6.671480171007861,2.5326346905165212e-11
4292,1,0.8,1,M_M_N,3.9257584606313394,3.8760437484366417,3.975473172826037,20.586892671911055,32000,6.671480171007861,2.5326346905165212e-11
4293,1,0.8,1,M_M_N,3.8989300988591027,3.851045402150444,3.9468147955677613,20.292955114728475,34000,6.671480171007861,2.5326346905165212e-11
4294,1,0.8,1,M_M_N,3.9373390354157753,3.889803824780531,3.9848742460510196,21.174246262589595,36000,6.671480171007861,2.5326346905165212e-11
4295,1,0.8,1,M_M_N,3.950606912783439,3.904586468246604,3.9966273573202744,20.94890687943462,38000,6.671480171007861,2.5326346905165212e-11
4296,1,0.8,1,M_M_N,2.7991153251055767,2.261007836794377,3.3372228134167763,7.35461190377652,100,6.671480171007861,2.5326346905165212e-11
4297,1,0.8,1,M_M_N,2.6489216049680326,2.4314902762091073,2.866352933726958,7.354319393279571,600,6.671480171007861,2.5326346905165212e-11
4298,1,0.8,1,M_M_N,4.511271834993248,4.2032442582843705,4.819299411702125,24.63939492962873,1000,6.671480171007861,2.5326346905165212e-11
4299,1,0.8,1,M_M_N,4.9480718465148685,4.742028705115709,5.154114987914028,44.17913445808615,4000,6.671480171007861,2.5326346905165212e-11
4300,1,0.8,1,M_M_N,4.18454365117632,4.045602095988381,4.323485206364258,35.1654312915423,7000,6.671480171007861,2.5326346905165212e-11
4301,1,0.8,1,M_M_N,4.1373564562864,4.026146833375993,4.248566079196808,32.18721542118806,10000,6.671480171007861,2.5326346905165212e-11
4302,1,0.8,1,M_M_N,4.053757037580836,3.961966452401808,4.145547622759865,28.50772544977785,13000,6.671480171007861,2.5326346905165212e-11
4303,1,0.8,1,M_M_N,4.131523250269506,4.048376797374946,4.214669703164066,28.79025691186553,16000,6.671480171007861,2.5326346905165212e-11
4304,1,0.8,1,M_M_N,4.271916105014167,4.1860444569557345,4.3577877530726,36.467137808597215,19000,6.671480171007861,2.5326346905165212e-11
4305,1,0.8,1,M_M_N,4.1373564562864,4.026146833375993,4.248566079196808,32.18721542118806,10000,6.671480171007861,2.5326346905165212e-11
4306,1,0.8,1,M_M_N,4.0719001729804525,3.9750107184130514,4.168789627547854,29.31908857202279,12000,6.671480171007861,2.5326346905165212e-11
4307,1,0.8,1,M_M_N,4.014112419673668,3.927043307102122,4.1011815322452145,27.623899652555117,14000,6.671480171007861,2.5326346905165212e-11
4308,1,0.8,1,M_M_N,4.131523250269506,4.048376797374946,4.214669703164066,28.79025691186553,16000,6.671480171007861,2.5326346905165212e-11
4309,1,0.8,1,M_M_N,4.044836968364031,3.9685351232284765,4.121138813499585,27.27645914212542,18000,6.671480171007861,2.5326346905165212e-11
4310,1,0.8,1,M_M_N,4.22619111441173,4.143778931958604,4.308603296864856,35.3560772960421,20000,6.671480171007861,2.5326346905165212e-11
4311,1,0.8,1,M_M_N,4.28584332206231,4.207504858330025,4.364181785794595,35.142188953905304,22000,6.671480171007861,2.5326346905165212e-11
4312,1,0.8,1,M_M_N,4.285653031192208,4.212335688120171,4.358970374264245,33.58030905273661,24000,6.671480171007861,2.5326346905165212e-11
4313,1,0.8,1,M_M_N,4.641077432898945,4.563821898705427,4.718332967092463,40.39205306169448,26000,6.671480171007861,2.5326346905165212e-11
4314,1,0.8,1,M_M_N,4.517513027647381,4.4448206116327755,4.590205443661987,38.51257057175074,28000,6.671480171007861,2.5326346905165212e-11
4315,1,0.8,1,M_M_N,4.500270910609626,4.431400864595754,4.569140956623499,37.038276841026494,30000,6.671480171007861,2.5326346905165212e-11
4316,1,0.8,1,M_M_N,4.455344446357883,4.389708739665404,4.520980153050362,35.88403506982628,32000,6.671480171007861,2.5326346905165212e-11
4317,1,0.8,1,M_M_N,4.521972217342679,4.457996431442262,4.585948003243096,36.22288790619573,34000,6.671480171007861,2.5326346905165212e-11
4318,1,0.8,1,M_M_N,4.48131023256188,4.419837546231725,4.542782918892034,35.41126965265518,36000,6.671480171007861,2.5326346905165212e-11
4319,1,0.8,1,M_M_N,4.437146702489539,4.378005828451993,4.496287576527084,34.59674373354747,38000,6.671480171007861,2.5326346905165212e-11
4320,1,0.8,1,M_M_N,3.24614593626242,2.730692492397081,3.761599380127759,6.748396322030384,100,6.671480171007861,2.5326346905165212e-11
4321,1,0.8,1,M_M_N,3.5737800773329216,3.2888575527951156,3.8587026018707276,12.628501341298199,600,6.671480171007861,2.5326346905165212e-11
4322,1,0.8,1,M_M_N,3.9818759997467903,3.725943387110497,4.237808612383083,17.009913316177133,1000,6.671480171007861,2.5326346905165212e-11
4323,1,0.8,1,M_M_N,3.449805418921577,3.3333857686305355,3.5662250692126185,14.104362409003073,4000,6.671480171007861,2.5326346905165212e-11
4324,1,0.8,1,M_M_N,3.4224398264225386,3.3320864851706684,3.512793167674409,14.87099650562119,7000,6.671480171007861,2.5326346905165212e-11
4325,1,0.8,1,M_M_N,3.465386344442998,3.389626778678109,3.5411459102078875,14.937352293045308,10000,6.671480171007861,2.5326346905165212e-11
4326,1,0.8,1,M_M_N,3.650828188785691,3.581256626185612,3.7203997513857696,16.37682869271865,13000,6.671480171007861,2.5326346905165212e-11
4327,1,0.8,1,M_M_N,3.951876626135712,3.8819708728225413,4.021782379448883,20.35091439415803,16000,6.671480171007861,2.5326346905165212e-11
4328,1,0.8,1,M_M_N,4.112941659880157,4.044720612941784,4.1811627068185295,23.016476610347603,19000,6.671480171007861,2.5326346905165212e-11
4329,1,0.8,1,M_M_N,3.465386344442998,3.389626778678109,3.5411459102078875,14.937352293045308,10000,6.671480171007861,2.5326346905165212e-11
4330,1,0.8,1,M_M_N,3.6741825313427925,3.600836089291644,3.747528973393941,16.80178977465439,12000,6.671480171007861,2.5326346905165212e-11
4331,1,0.8,1,M_M_N,3.770449075023817,3.6999467028676123,3.840951447180022,18.11190831427664,14000,6.671480171007861,2.5326346905165212e-11
4332,1,0.8,1,M_M_N,3.951876626135712,3.8819708728225413,4.021782379448883,20.35091439415803,16000,6.671480171007861,2.5326346905165212e-11
4333,1,0.8,1,M_M_N,4.158064293674585,4.088145598461343,4.227982988887827,22.90364175454844,18000,6.671480171007861,2.5326346905165212e-11
4334,1,0.8,1,M_M_N,4.209746137931995,4.141817283293622,4.277674992570367,24.020930564426536,20000,6.671480171007861,2.5326346905165212e-11
4335,1,0.8,1,M_M_N,4.217216220516711,4.152911636023465,4.281520805009958,23.678957676606633,22000,6.671480171007861,2.5326346905165212e-11
4336,1,0.8,1,M_M_N,4.17726504871528,4.116594953837521,4.237935143593039,22.994321562837666,24000,6.671480171007861,2.5326346905165212e-11
4337,1,0.8,1,M_M_N,4.165696699602467,4.107953381351192,4.223440017853743,22.565252781162748,26000,6.671480171007861,2.5326346905165212e-11
4338,1,0.8,1,M_M_N,4.104557162296389,4.04961137166205,4.159502952930727,22.003570259400817,28000,6.671480171007861,2.5326346905165212e-11
4339,1,0.8,1,M_M_N,4.0747919464423905,4.022178386525093,4.127405506359688,21.616501276358978,30000,6.671480171007861,2.5326346905165212e-11
4340,1,0.8,1,M_M_N,4.050460483456859,3.999891578256978,4.101029388656739,21.30041397370208,32000,6.671480171007861,2.5326346905165212e-11
4341,1,0.8,1,M_M_N,4.048164645038052,3.9993700763845457,4.096959213691559,21.071467325016343,34000,6.671480171007861,2.5326346905165212e-11
4342,1,0.8,1,M_M_N,4.064352276923327,4.016162857236251,4.112541696610403,21.761083090765673,36000,6.671480171007861,2.5326346905165212e-11
4343,1,0.8,1,M_M_N,4.116759837237828,4.069213503551725,4.16430617092393,22.361133545864856,38000,6.671480171007861,2.5326346905165212e-11
4344,1,0.8,1,M_M_N,6.544839152576876,5.602528929234328,7.487149375919424,22.5532687285197,100,6.671480171007861,2.5326346905165212e-11
4345,1,0.8,1,M_M_N,3.761477124208109,3.4693113608284754,4.053642887587742,13.27874078987983,600,6.671480171007861,2.5326346905165212e-11
4346,1,0.8,1,M_M_N,5.034956285712414,4.716827471824761,5.353085099600067,26.28190570038592,1000,6.671480171007861,2.5326346905165212e-11
4347,1,0.8,1,M_M_N,3.855907961835016,3.724015129566725,3.9878007941033067,18.102696343622245,4000,6.671480171007861,2.5326346905165212e-11
4348,1,0.8,1,M_M_N,3.8356742739123835,3.7353491928043465,3.9359993550204204,18.3345677628981,7000,6.671480171007861,2.5326346905165212e-11
4349,1,0.8,1,M_M_N,3.6571389416688165,3.572499834585635,3.741778048751998,18.644073932144877,10000,6.671480171007861,2.5326346905165212e-11
4350,1,0.8,1,M_M_N,3.659877758000746,3.5869846808492496,3.7327708351522424,17.977895795309955,13000,6.671480171007861,2.5326346905165212e-11
4351,1,0.8,1,M_M_N,3.818747444551417,3.7499227944961833,3.887572094606651,19.726321682162144,16000,6.671480171007861,2.5326346905165212e-11
4352,1,0.8,1,M_M_N,3.8466655017501257,3.7825036834442365,3.910827320056015,20.35895152889769,19000,6.671480171007861,2.5326346905165212e-11
4353,1,0.8,1,M_M_N,3.6571389416688165,3.572499834585635,3.741778048751998,18.644073932144877,10000,6.671480171007861,2.5326346905165212e-11
4354,1,0.8,1,M_M_N,3.5622821602501373,3.4871242873888257,3.637440033111449,17.64194254968407,12000,6.671480171007861,2.5326346905165212e-11
4355,1,0.8,1,M_M_N,3.6679306572837564,3.598088319661957,3.737772994905556,17.774372813024222,14000,6.671480171007861,2.5326346905165212e-11
4356,1,0.8,1,M_M_N,3.818747444551417,3.7499227944961833,3.887572094606651,19.726321682162144,16000,6.671480171007861,2.5326346905165212e-11
4357,1,0.8,1,M_M_N,3.8735436758272845,3.8068524238053194,3.9402349278492497,20.837981743671115,18000,6.671480171007861,2.5326346905165212e-11
4358,1,0.8,1,M_M_N,3.80459941421818,3.7428114191985626,3.866387409237797,19.874190563142605,20000,6.671480171007861,2.5326346905165212e-11
4359,1,0.8,1,M_M_N,3.691989599073612,3.6345406596650545,3.7494385384821696,18.899170337638942,22000,6.671480171007861,2.5326346905165212e-11
4360,1,0.8,1,M_M_N,3.695965757741129,3.6414237182817697,3.7505077972004885,18.58377756806651,24000,6.671480171007861,2.5326346905165212e-11
4361,1,0.8,1,M_M_N,3.749076379887966,3.6959535484594066,3.8021992113165255,19.09849555498632,26000,6.671480171007861,2.5326346905165212e-11
4362,1,0.8,1,M_M_N,3.750884156725543,3.699592130028646,3.8021761834224397,19.174498751296476,28000,6.671480171007861,2.5326346905165212e-11
4363,1,0.8,1,M_M_N,3.7835145624339357,3.7339981426847713,3.8330309821831,19.146460439738927,30000,6.671480171007861,2.5326346905165212e-11
4364,1,0.8,1,M_M_N,3.8862837128522227,3.836503596316287,3.9360638293881585,20.641096258685213,32000,6.671480171007861,2.5326346905165212e-11
4365,1,0.8,1,M_M_N,3.912382575103389,3.8638599740579833,3.9609051761487946,20.837228724747554,34000,6.671480171007861,2.5326346905165212e-11
4366,1,0.8,1,M_M_N,3.9042358659886256,3.8570148319688102,3.951456900008441,20.895275421511975,36000,6.671480171007861,2.5326346905165212e-11
4367,1,0.8,1,M_M_N,3.9080382909334737,3.862419450226759,3.9536571316401883,20.584875110023113,38000,6.671480171007861,2.5326346905165212e-11
4368,1,0.8,1,M_M_N,4.900526970347502,3.9446842893285083,5.856369651366496,23.20569217503164,100,6.671480171007861,2.5326346905165212e-11
4369,1,0.8,1,M_M_N,4.077584579527439,3.746391163131589,4.408777995923289,17.063245427818245,600,6.671480171007861,2.5326346905165212e-11
4370,1,0.8,1,M_M_N,3.5897987173413064,3.3573767200602154,3.8222207146223974,14.028308177939635,1000,6.671480171007861,2.5326346905165212e-11
4371,1,0.8,1,M_M_N,4.120278714322147,3.98126669291599,4.259290735728304,20.109700144983282,4000,6.671480171007861,2.5326346905165212e-11
4372,1,0.8,1,M_M_N,4.194244832382979,4.084557648863512,4.303932015902446,21.91610674562061,7000,6.671480171007861,2.5326346905165212e-11
4373,1,0.8,1,M_M_N,4.30589800491904,4.208533133897685,4.403262875940396,24.671937495262156,10000,6.671480171007861,2.5326346905165212e-11
4374,1,0.8,1,M_M_N,4.130446157797277,4.047347553599595,4.213544761994958,23.364352427393452,13000,6.671480171007861,2.5326346905165212e-11
4375,1,0.8,1,M_M_N,4.107004924569189,4.0316051459684985,4.18240470316988,23.67544924431527,16000,6.671480171007861,2.5326346905165212e-11
4376,1,0.8,1,M_M_N,4.107198790004842,4.038525086285897,4.175872493723788,23.322925397995107,19000,6.671480171007861,2.5326346905165212e-11
4377,1,0.8,1,M_M_N,4.30589800491904,4.208533133897685,4.403262875940396,24.671937495262156,10000,6.671480171007861,2.5326346905165212e-11
4378,1,0.8,1,M_M_N,4.08741538804784,4.002448639691263,4.172382136404417,22.547346548428607,12000,6.671480171007861,2.5326346905165212e-11
4379,1,0.8,1,M_M_N,4.289277675027494,4.206201647642811,4.372353702412177,25.148274563685856,14000,6.671480171007861,2.5326346905165212e-11
4380,1,0.8,1,M_M_N,4.107004924569189,4.0316051459684985,4.18240470316988,23.67544924431527,16000,6.671480171007861,2.5326346905165212e-11
4381,1,0.8,1,M_M_N,4.088592607123638,4.018325236424646,4.15885997782263,23.132646337959418,18000,6.671480171007861,2.5326346905165212e-11
4382,1,0.8,1,M_M_N,4.084761503994083,4.018275573937631,4.151247434050536,23.01127808316496,20000,6.671480171007861,2.5326346905165212e-11
4383,1,0.8,1,M_M_N,4.065953034145269,4.0028287910609,4.129077277229638,22.81765848566638,22000,6.671480171007861,2.5326346905165212e-11
4384,1,0.8,1,M_M_N,3.9550426902448406,3.895711463696042,4.014373916793639,21.990641842799533,24000,6.671480171007861,2.5326346905165212e-11
4385,1,0.8,1,M_M_N,4.0467754158211955,3.988989434712264,4.1045613969301264,22.598609153282933,26000,6.671480171007861,2.5326346905165212e-11
4386,1,0.8,1,M_M_N,4.102891567169482,4.0465990775335445,4.159184056805419,23.095385380228123,28000,6.671480171007861,2.5326346905165212e-11
4387,1,0.8,1,M_M_N,4.0700135974872245,4.016142003881278,4.123885191093171,22.662596838536732,30000,6.671480171007861,2.5326346905165212e-11
4388,1,0.8,1,M_M_N,3.9765535753035177,3.9252347007108734,4.027872449896162,21.93689663832659,32000,6.671480171007861,2.5326346905165212e-11
