,n,rho,mu,distribution,mean_waiting_time,std_dev,ci_lower,ci_upper,variance,number_of_customers
224,4,0.8,1,M_M_N,0.7693326766125708,1.0854877465624164,0.7538970635145528,0.7847682897105888,1.1782836479371528,19000
225,4,0.8,1,M_M_N,0.7432067500538299,1.0319283453357369,0.7229788775888918,0.7634346225187679,1.0648761099073516,10000
226,4,0.8,1,M_M_N,0.7501995089261022,1.0879021167084961,0.730732864326018,0.7696661535261864,1.1835310155388266,12000
227,4,0.8,1,M_M_N,0.8032809517986866,1.1078243002693786,0.784928566796657,0.8216333368007163,1.2272746802673384,14000
228,4,0.8,1,M_M_N,0.782018264798894,1.0926159655031509,0.7650870352194312,0.7989494943783568,1.1938096480723828,16000
229,4,0.8,1,M_M_N,0.7663662726623403,1.0808187940527167,0.7505758435624603,0.7821567017622202,1.168169265577569,18000
230,4,0.8,1,M_M_N,0.7682411003261171,1.0902753353631547,0.7531300182165704,0.7833521824356638,1.1887003069012392,20000
231,4,0.8,1,M_M_N,0.8012923520078826,1.1559088935719877,0.7860172453652644,0.8165674586505008,1.336125370238817,22000
232,4,0.8,1,M_M_N,0.7897634699479801,1.1383704270339179,0.775360635164858,0.8041663047311022,1.2958872291453845,24000
233,4,0.8,1,M_M_N,0.7879764923182078,1.1364373881452083,0.7741622474773906,0.8017907371590249,1.2914899371743027,26000
234,4,0.8,1,M_M_N,0.7964781686909475,1.1358613028123392,0.7831732215406918,0.8097831158412031,1.2901808992265447,28000
235,4,0.8,1,M_M_N,0.7907125588465329,1.128474126718226,0.7779423913803619,0.8034827263127039,1.2734538546724623,30000
236,4,0.8,1,M_M_N,0.7898433175720805,1.131520478672638,0.7774453085582038,0.8022413265859571,1.280338593655556,32000
237,4,0.8,1,M_M_N,0.8138561970868702,1.1760433304057747,0.8013551204690639,0.8263572737046765,1.3830779149919064,34000
238,4,0.8,1,M_M_N,0.8064182488779885,1.1639313750823759,0.7943945298776349,0.8184419678783421,1.3547362459011503,36000
239,4,0.8,1,M_M_N,0.8049444083954855,1.160040754575519,0.7932805195180309,0.8166082972729402,1.3456945522761392,38000
240,4,0.9,1,M_M_N,1.6149581728508724,1.5121761011166734,1.3149096275006713,1.9150067182010735,2.286676560788424,100
241,4,0.9,1,M_M_N,1.052592734518806,1.023770252989722,0.9705097039088123,1.1346757651287998,1.0481055309066392,600
242,4,0.9,1,M_M_N,0.8922433525676179,0.9625248166340998,0.832514177649107,0.9519725274861288,0.9264540226365074,1000
243,4,0.9,1,M_M_N,1.616129168984104,2.0033227495133072,1.5540278986732328,1.6782304392949752,4.013302038717557,4000
244,4,0.9,1,M_M_N,1.4736260945579156,1.7761444204415897,1.4320108493999868,1.5152413397158444,3.1546890022657905,7000
245,4,0.9,1,M_M_N,1.4782198287727322,1.767325456259097,1.4435766928468394,1.512862964698625,3.1234392683414254,10000
246,4,0.9,1,M_M_N,1.5498371121433434,1.7949455493934325,1.518979086661223,1.5806951376254639,3.221829525287291,13000
247,4,0.9,1,M_M_N,1.5958677869441291,1.8107268354740333,1.5678086767672181,1.62392689712104,3.278731672705807,16000
248,4,0.9,1,M_M_N,1.6152828089563693,1.8019022080659608,1.5896597971699613,1.6409058207427774,3.246851567432985,19000
249,4,0.9,1,M_M_N,1.4782198287727322,1.767325456259097,1.4435766928468394,1.512862964698625,3.1234392683414254,10000
250,4,0.9,1,M_M_N,1.5124737315348673,1.7614745188491054,1.4809543531791325,1.5439931098906021,3.102792480554687,12000
251,4,0.9,1,M_M_N,1.600307372653804,1.8335441385566433,1.5699326029896759,1.630682142317932,3.361884108035423,14000
252,4,0.9,1,M_M_N,1.5958677869441291,1.8107268354740333,1.5678086767672181,1.62392689712104,3.278731672705807,16000
253,4,0.9,1,M_M_N,1.5822744415287233,1.7788880406117962,1.556285436122388,1.6082634469350587,3.1644426610316754,18000
254,4,0.9,1,M_M_N,1.7952480239883246,2.1003822991423076,1.766136983543476,1.8243590644331733,4.4116058025503255,20000
255,4,0.9,1,M_M_N,1.7581945718848915,2.063637741607074,1.7309240086509936,1.7854651351187893,4.258600728585144,22000
256,4,0.9,1,M_M_N,1.8076022006666714,2.049580652366761,1.7816705963226995,1.8335338050106433,4.200780850556156,24000
257,4,0.9,1,M_M_N,1.8068702086055397,2.0459388286134526,1.7820002947830726,1.8317401224280068,4.185865690428187,26000
258,4,0.9,1,M_M_N,1.789923869769083,2.0222627004880778,1.7662360319254053,1.8136117076127605,4.089546429785332,28000
259,4,0.9,1,M_M_N,1.7760574407201652,1.9908092991884325,1.7535288177398753,1.7985860637004552,3.963321665735138,30000
260,4,0.9,1,M_M_N,1.7311092315167869,1.9555494172199468,1.7096823817524633,1.7525360812811104,3.8241735231892733,32000
261,4,0.9,1,M_M_N,1.7529027107310078,1.9669615539540295,1.7319943509329259,1.7738110705290897,3.8689377547332504,34000
262,4,0.9,1,M_M_N,1.7444133830459498,1.9585317064990844,1.7241812324257628,1.7646455336661369,3.8358464453622156,36000
263,4,0.9,1,M_M_N,1.8797949178729134,2.1570839637242374,1.8581060353461738,1.901483800399653,4.653011226556266,38000
264,4,0.95,1,M_M_N,0.8463671725705731,0.7769685807095069,0.6921997497072285,1.0005345954339178,0.6036801754097455,100
265,4,0.95,1,M_M_N,1.0865408458026369,1.126212602315215,0.9962442746342143,1.1768374169710594,1.2683548256136086,600
266,4,0.95,1,M_M_N,1.3335385909163584,1.3314126317410826,1.2509181985943505,1.4161589832383663,1.7726595959597156,1000
267,4,0.95,1,M_M_N,4.821827515267697,7.184276351360345,4.599121170125748,5.044533860409645,51.61382669271551,4000
268,4,0.95,1,M_M_N,10.259182358683178,9.955904261639617,10.025914505096143,10.492450212270214,99.12002966693387,7000
269,4,0.95,1,M_M_N,8.090712683197852,9.114665213701947,7.91204690050401,8.269378465891695,83.07712195786837,10000
270,4,0.95,1,M_M_N,6.636935572238213,8.485774725829268,6.4910513403662975,6.782819804110128,72.00837269752277,13000
271,4,0.95,1,M_M_N,5.803324285154454,7.885874450424455,5.681124395192685,5.925524175116222,62.187015847857204,16000
272,4,0.95,1,M_M_N,5.579258329507112,7.387817315321618,5.474203721494008,5.6843129375202155,54.57984468456591,19000
273,4,0.95,1,M_M_N,8.090712683197852,9.114665213701947,7.91204690050401,8.269378465891695,83.07712195786837,10000
274,4,0.95,1,M_M_N,7.093969970947389,8.669576765055051,6.938838762793213,7.249101179101564,75.16156128518242,12000
275,4,0.95,1,M_M_N,6.309121445917967,8.28009907365943,6.171952071660879,6.446290820175054,68.56004066961576,14000
276,4,0.95,1,M_M_N,5.803324285154454,7.885874450424455,5.681124395192685,5.925524175116222,62.187015847857204,16000
277,4,0.95,1,M_M_N,5.4452604683004635,7.546492589787603,5.335008539996191,5.555512396604736,56.949550407719215,18000
278,4,0.95,1,M_M_N,5.747139756708614,7.268855076707166,5.646394318979408,5.847885194437819,52.836254126171546,20000
279,4,0.95,1,M_M_N,5.550181494857025,6.996386363134298,5.457725637475752,5.642637352238298,48.949422142251564,22000
280,4,0.95,1,M_M_N,5.262058831646536,6.793080307498138,5.176111752370855,5.348005910922217,46.145940064118996,24000
281,4,0.95,1,M_M_N,5.007417553771045,6.603403697354874,4.927148252171508,5.087686855370582,43.60494039024003,26000
282,4,0.95,1,M_M_N,4.991177078099858,6.459520935502268,4.91551327614619,5.066840880053525,41.725410716192094,28000
283,4,0.95,1,M_M_N,4.897459929190705,6.31480323076874,4.82599963350156,4.9689202248798505,39.87673984332731,30000
284,4,0.95,1,M_M_N,4.74237125590755,6.167605788463895,4.674793131074039,4.8099493807410605,38.039361161893346,32000
285,4,0.95,1,M_M_N,4.595557124981973,6.032459901300158,4.531433430326966,4.659680819636979,36.39057246079432,34000
286,4,0.95,1,M_M_N,4.536372370925629,5.959906682063493,4.47480495832075,4.597939783530508,35.52048765890507,36000
287,4,0.95,1,M_M_N,4.819919269001334,6.043833488833099,4.75915019521704,4.880688342785628,36.52792324074046,38000
