n,rho,mu,mean_waiting_time,ci_lower,ci_upper,variance,run_time,duration
1,0.5,1,1.0152057385759765,0.6175688522997984,1.4128426248521546,2.2064550160222107,100
1,0.5,1,0.6630416976790382,0.5425500396610452,0.7835333556970312,0.947050891044541,500
1,0.5,1,0.9932913459800352,0.8180171464385109,1.1685655455215596,3.9552905490869175,1000
1,0.5,1,1.044719606643206,0.9716519390053906,1.1177872742810215,3.439186957474494,5000
1,0.5,1,1.1289819460039066,1.076877784516442,1.1810861074913712,3.5502744424330883,10000
1,0.5,1,1.0821291779828424,1.0583874802038153,1.1058708757618694,3.7005408331335943,50000
1,0.5,1,0.9722696951171019,0.9575851276496521,0.9869542625845518,2.8052739745948316,100000
2,0.5,1,0.1097616368598089,0.05613198460246991,0.1633912891171479,0.06333847743332495,100
2,0.5,1,0.4199197131626036,0.34836278672406507,0.4914766396011422,0.6885676344137317,500
2,0.5,1,0.29143177208670046,0.25313414453652583,0.3297293996368751,0.37935931083291397,1000
2,0.5,1,0.33066176367863537,0.30935150432821606,0.35197202302905467,0.5935197061516044,5000
2,0.5,1,0.325135057435144,0.3108807240300337,0.33938939084025427,0.5265797870856266,10000
2,0.5,1,0.35432175832408297,0.34734748072764343,0.3612960359205225,0.6322462723736906,50000
2,0.5,1,0.339617114676502,0.3348911484550014,0.34434308089800264,0.5806144276334189,100000
4,0.5,1,0.033841533356364896,0.013086739811626235,0.05459632690110355,0.01957738480014637,100
4,0.5,1,0.054882718945099496,0.04228714652317726,0.06747829136702173,0.03958843961118729,500
4,0.5,1,0.06062782082605037,0.051503046828791574,0.06975259482330917,0.04349151495226921,1000
4,0.5,1,0.08582784440786344,0.08031393920449531,0.09134174961123157,0.07872992249363482,5000
4,0.5,1,0.08712170524953967,0.08330747354334118,0.09093593695573816,0.07535606413822481,10000
4,0.5,1,0.08527699236509273,0.08359122917149224,0.08696275555869322,0.07401297794814324,50000
4,0.5,1,0.08587280526385917,0.08465451082035075,0.08709109970736759,0.07746674573531868,100000
1,0.6,1,1.1143583742329284,0.8272514726066261,1.4014652758592305,1.343335559908606,100
1,0.6,1,0.8308068593812717,0.677254235021929,0.9843594837406144,1.722194453114853,500
1,0.6,1,1.7629498426882777,1.5691333283118893,1.956766357064666,6.3130107138246245,1000
1,0.6,1,1.4472548248787387,1.3712814753099178,1.5232281744475595,4.5806164623852235,5000
1,0.6,1,1.3711169671222225,1.3197525499195268,1.4224813843249182,4.036705457457819,10000
1,0.6,1,1.5923898871497186,1.564968526811829,1.6198112474876083,5.850029014409237,50000
1,0.6,1,1.54199943585468,1.5225230498064803,1.5614758219028797,5.912488305212259,100000
2,0.6,1,0.3688174947211706,0.22518468783003634,0.5124503016123049,0.5402358482667576,100
2,0.6,1,0.46153667860399383,0.3977732622638226,0.5253000949441651,0.6250676930154001,500
2,0.6,1,0.668205619256687,0.602009176071815,0.7344020624415589,1.3273015099430605,1000
2,0.6,1,0.5527069623571795,0.5259483666705341,0.5794655580438249,1.116417893254757,5000
2,0.6,1,0.6151240752001196,0.5942470320430755,0.6360011183571637,1.357384645135311,10000
2,0.6,1,0.5423579955865921,0.534202759827753,0.5505132313454313,1.0357018053815166,50000
2,0.6,1,0.5482002454765865,0.5423668192282843,0.5540336717248887,1.0571567387408374,100000
4,0.6,1,0.07909785840315565,0.05404006475500121,0.1041556520513101,0.036218619017289476,100
4,0.6,1,0.14234901009765108,0.12340885740032002,0.16128916279498212,0.11034028556655187,500
4,0.6,1,0.20198846850267776,0.1830670181527196,0.22090991885263592,0.2283923367352145,1000
