n,rho,mu,mean_waiting_time,ci_lower,ci_upper,variance,run_time,duration
1,0.5,1,1.0994803786696912,1.0475098696585055,1.1514508876808769,3.5679423243436794,10000
1,0.5,1,1.0143746343607347,0.9806636600430625,1.048085608678407,2.9738834251050013,20000
1,0.5,1,1.0084628328368044,0.9809028907233556,1.0360227749502533,3.006712846278525,30000
1,0.5,1,1.0273952380516918,1.0032150810077303,1.0515753950956532,3.0480973119748955,40000
1,0.5,1,1.0624910495974642,1.0403179816849313,1.0846641175099971,3.2489458369440474,50000
1,0.5,1,1.0070406912251508,0.9873209038693058,1.0267604785809958,3.0593236847644443,60000
2,0.5,1,0.3460275901807684,0.33002423186698465,0.36203094849455214,0.6737988562453677,10000
2,0.5,1,0.3307117682378074,0.3204884946276257,0.3409350418479891,0.5426088735107366,20000
2,0.5,1,0.3444371853402404,0.33578466350707564,0.3530897071734052,0.5832191722623973,30000
2,0.5,1,0.3580940653888695,0.3504105595877006,0.3657775711900384,0.6180098474427995,40000
2,0.5,1,0.32768709687565906,0.32126008654011395,0.33411410721120416,0.5363561975495525,50000
2,0.5,1,0.3261707545803927,0.3201368426429931,0.3322046665177923,0.5668841102478281,60000
4,0.5,1,0.08821509519719045,0.08419043975019362,0.09223975064418728,0.08411916882826068,10000
4,0.5,1,0.08307994692866075,0.08044625514115833,0.08571363871616317,0.07230110177715936,20000
4,0.5,1,0.08790923495176205,0.0856193114204704,0.0901991584830537,0.08183364910749574,30000
4,0.5,1,0.09182913706734663,0.08977872104773028,0.09387955308696298,0.08806609250710339,40000
4,0.5,1,0.08244695448211847,0.08079684999698308,0.08409705896725386,0.07097446223760502,50000
4,0.5,1,0.08748279636946071,0.0858786303318185,0.08908696240710293,0.08022689189399917,60000
1,0.6,1,1.4829138399606798,1.4253395318434388,1.540488148077921,5.030353492636366,10000
1,0.6,1,1.3954357202728174,1.3556844822572347,1.4351869582884,4.868905566796988,20000
1,0.6,1,1.4384519733932992,1.4069113105804545,1.469992636206144,4.627642261849246,30000
1,0.6,1,1.4768337334139194,1.4487225205299967,1.5049449462978421,4.939508217321509,40000
